,xl,yl,xr,yr
205,75.62847519789929,3.4541618765523587,77.21152480210071,0.9058381234476414
206,76.19529641454739,3.7904373004512566,77.7247035854526,1.2095626995487434
207,76.95153560323207,4.211235914182312,78.40846439676794,1.5887640858176875
208,77.59522637783188,4.554120138618862,79.00477362216812,1.9058798613811376
209,78.34677008303476,4.925409260129522,79.67322991696525,2.234590739870478
210,79.03090443433607,5.236279869051451,80.26909556566395,2.5037201309485497
211,79.7415708569771,5.53976488708814,80.91842914302289,2.78023511291186
212,80.47429380060012,5.82107775227663,81.54570619939989,3.0189222477233697
213,81.28320286958986,6.1117920061425615,82.29679713041016,3.288207993857439
214,82.05603595596243,6.352793051212144,82.94396404403757,3.4872069487878554
215,82.8153108741995,6.571538389687492,83.64468912580051,3.6884616103125074
216,83.64430042418117,6.769620431235013,84.33569957581882,3.8503795687649864
217,84.3988561178895,6.935218962129207,85.0411438821105,4.004781037870792
218,85.27452857217179,7.088084689577501,85.78547142782821,4.1319153104224995
219,86.08175441986347,7.196841851023953,86.47824558013653,4.223158148976047
220,86.8709025279117,7.281538800827893,87.1890974720883,4.298461199172107
221,87.77438045528993,7.346276883392655,87.98561954471006,4.353723116607345
222,88.59160274717287,7.37886282256324,88.70839725282714,4.381137177436759
223,89.41,7.38,89.41,4.38
224,90.27613408946267,7.359564712701224,90.20386591053732,4.360435287298777
225,91.1350447483271,7.2955817282523725,90.90495525167289,4.304418271747627
226,91.96925557853149,7.212555785314983,91.6707444214685,4.227444214685017
227,92.83185090855541,7.096356690271671,92.42814909144458,4.12364330972833
228,93.65659848095804,6.9595908857482165,93.16340151904195,4.000409114251784
229,94.55791117782051,6.7659237643945795,93.92208882217948,3.83407623560542
230,95.34005942871298,6.578580952970777,94.63994057128701,3.6614190470292236
231,96.21509814672403,6.3342629578857,95.40490185327597,3.4457370421142994
232,97.04321013079057,6.06668720283494,96.11678986920943,3.2133127971650595
233,97.84214757852907,5.783452443266984,96.83785242147094,2.9565475567330166
234,98.65074980210407,5.465232831996982,97.54925019789592,2.6747671680030183
235,99.49759656592792,5.091432248808742,98.28240343407208,2.348567751191259
236,100.28343872618066,4.705306305866355,98.95656127381935,2.0146936941336455
237,101.09498972509078,4.274005093463172,99.68501027490922,1.6259949065368284
238,101.83420840753526,3.85236471318669,100.34579159246475,1.24763528681331
239,102.59015005387546,3.385014859662665,101.00984994612453,0.8349851403373347
240,103.29205029433784,2.9180754415067636,101.62794970566215,0.4219245584932363
241,104.05823583076653,2.366018842599829,102.30176416923348,-0.06601884259982915
242,104.75717125161366,1.8269275020882483,102.92282874838635,-0.5469275020882484
243,105.48196751905755,1.2124881364360567,103.53803248094246,-1.0724881364360566
244,106.14763164063778,0.6201478070318966,104.15236835936223,-1.6201478070318966
245,106.80283767374121,-0.011811896640457897,104.7171623262588,-2.168188103359542
246,107.4366236023768,-0.6759549590285445,105.26337639762319,-2.7440450409714554
247,108.05830501173547,-1.3703030955697997,105.82169498826453,-3.3696969044302003
248,108.62528568365651,-2.0532790432219494,106.31471431634348,-3.96672095677805
249,109.1764246944283,-2.7493953909746245,106.8235753055717,-4.610604609025376
250,109.72827712878593,-3.514899527210097,107.29172287121408,-5.265100472789902
251,110.26312562336591,-4.325575247785586,107.7568743766341,-5.974424752214414
252,110.71811397946172,-5.064872841187808,108.16188602053828,-6.635127158812192
253,111.19337879140834,-5.897569042868665,108.58662120859167,-7.3824309571313345
254,111.62400509346317,-6.705010274909225,108.97599490653683,-8.114989725090776
255,112.0284848032559,-7.533045865080442,109.3315151967441,-8.846954134919557
256,112.40788225776267,-8.374452984006805,109.67211774223735,-9.605547015993196
257,112.75504394706263,-9.170621869229123,110.00495605293736,-10.369378130770876
258,113.10154161675582,-10.029989349354361,110.31845838324416,-11.150010650645639
259,113.44449376635356,-10.943314837617397,110.63550623364645,-11.996685162382605
260,113.73768706827474,-11.789935334423564,110.90231293172525,-12.770064665576434
261,114.0213032605414,-12.630524201263135,111.17869673945859,-13.589475798736864
262,114.30787197906636,-13.520454995243009,111.45212802093363,-14.439545004756992
263,114.59366851308292,-14.448871226743714,111.72633148691708,-15.331128773256287
264,114.84904825235691,-15.316750514012675,111.97095174764308,-16.163249485987325
265,115.10037459284374,-16.18128645556868,112.21962540715626,-17.01871354443132
266,115.37170573308322,-17.12589303411438,112.4882942669168,-17.954106965885618
267,115.62165894799479,-17.99573018735782,112.73834105200523,-18.82426981264218
268,115.8671457318566,-18.895323891311843,112.97285426814341,-19.684676108688155
269,116.12783955787992,-19.857876786407516,113.23216044212009,-20.642123213592484
270,116.33412456179956,-20.671867199544437,113.42587543820044,-21.40813280045556
271,116.56053226819463,-21.63817329893317,113.63946773180535,-22.32182670106683
272,116.7820984777924,-22.60493576550591,113.85790152220758,-23.275064234494092
273,116.98715889347724,-23.567838533302705,114.05284110652275,-24.192161466697293
274,117.1796428703878,-24.509750381318625,114.24035712961219,-25.110249618681372
275,117.36430828040149,-25.49356719742471,114.41569171959851,-26.04643280257529
276,117.54430828040148,-26.453567197424732,114.5956917195985,-27.00643280257527
277,117.70086168106897,-27.42115134176306,114.73913831893103,-27.89884865823694
278,117.83492424049174,-28.357867965644044,114.86507575950824,-28.782132034355957
279,117.95992243885468,-29.426416803240226,114.98007756114532,-29.773583196759777
280,118.05255578531498,-30.350744421468494,115.06744421468503,-30.649255578531506
281,118.14407993402332,-31.37686416429495,115.15592006597669,-31.643135835705053
282,118.21558172825237,-32.30495525167291,115.22441827174762,-32.535044748327095
283,118.28602820085914,-33.27091461035401,115.29397179914088,-33.48908538964599
284,118.33812850831677,-34.30509357458417,115.34187149168324,-34.454906425415835
285,118.37864376102468,-35.256227925062795,115.38135623897531,-35.383772074937205
286,118.41880143808268,-36.26004794247668,115.42119856191732,-36.37995205752332
287,118.44925263648584,-37.22265517990045,115.45074736351417,-37.31734482009956
288,118.46972271004476,-38.28115917865299,115.47027728995523,-38.33884082134701
289,118.48969400244479,-39.26970315146576,115.4903059975552,-39.33029684853423
290,118.49991690441232,-40.23421140100618,115.50008309558768,-40.26578859899382
291,118.50993197741647,-41.285714933548405,115.51006802258354,-41.31428506645159
292,118.51,-42.25,115.51,-42.25
293,118.51,-43.22,115.51,-43.22
294,118.51,-44.29,115.51,-44.29
295,118.49992500562453,-45.304999250056255,115.50007499437547,-45.27500074994374
296,118.46933873769166,-46.34453481399084,115.47066126230834,-46.255465186009154
297,118.42889176194699,-47.3976496831518,115.43110823805303,-47.28235031684821
298,118.35626438392384,-48.435796471590585,115.36373561607616,-48.22420352840941
299,118.27597618522354,-49.52979641726411,115.28402381477646,-49.310203582735895
300,118.17240578353375,-50.56074805894279,115.18759421646627,-50.2592519410572
301,118.07311354365042,-51.593568609966404,115.08688645634957,-51.3064313900336
302,117.94887958304311,-52.612311785678756,114.97112041695688,-52.24768821432124
303,117.78409629548992,-53.73784899750311,114.81590370451008,-53.3021510024969
304,117.63238042804271,-54.719234086810715,114.6676195719573,-54.26076591318929
305,117.43689659061607,-55.82225266562344,114.48310340938392,-55.29774733437657
306,117.2431157008654,-56.83271917491356,114.29688429913459,-56.26728082508644
307,117.01870075620012,-57.91482468524908,114.08129924379988,-57.30517531475092
308,116.80670362111611,-58.9042936330963,113.8732963788839,-58.275706366903705
309,116.58357437814036,-59.89855751346008,113.65642562185965,-59.241442486539924
310,116.31352180299056,-60.960505557625055,113.40647819700943,-60.21949444237495
311,116.028423637781,-62.01996021017181,113.131576362219,-61.240039789828195
312,115.75397641023085,-62.99611836537743,112.86602358976916,-62.18388163462258
313,115.45228592146124,-64.05208169184607,112.56771407853877,-63.22791830815394
314,115.15464453655954,-65.0279441216866,112.28535546344045,-64.1520558783134
315,114.8312197313816,-66.05901011180597,111.96878026861842,-65.16098988819402
316,114.51880715096138,-67.0366290894825,111.66119284903863,-66.1233709105175
317,114.19590818473647,-68.02560267256702,111.34409181526352,-67.09439732743299
318,113.86674519505925,-68.9727809374119,111.03325480494075,-67.98721906258811
319,113.49620361722539,-70.03433522488058,110.6637963827746,-69.04566477511943
320,113.1319728664485,-70.99335924267062,110.3280271335515,-69.92664075732937
321,112.7264597977306,-72.02763129322769,109.9335402022694,-70.93236870677232
322,112.32103616583238,-72.98543924421156,109.55896383416761,-71.81456075578845
323,111.9107173229304,-73.90920769908016,109.16928267706962,-72.69079230091984
324,111.42732508307166,-74.89932929597124,108.73267491692833,-73.58067070402875
325,110.92602780739902,-75.88193086002657,108.25397219260098,-74.51806913997343
326,110.41979655302237,-76.7910492388962,107.80020344697763,-75.3289507611038
327,109.9116995088247,-77.6525695895471,107.32830049117531,-76.1274304104529
328,109.30897126331898,-78.58547002283163,106.79102873668101,-76.95452997716836
329,108.75559449312084,-79.39047413162862,106.28440550687915,-77.68952586837139
330,108.11351328687712,-80.25529646950616,105.70648671312287,-78.46470353049384
331,107.48661126294044,-81.03287759607517,105.15338873705954,-79.14712240392484
332,106.79254967758897,-81.83352998316936,104.52745032241103,-79.86647001683063
333,106.14378090010646,-82.52647130625375,103.95621909989353,-80.47352869374625
334,105.47066017177981,-83.20066017177982,103.34933982822018,-81.07933982822018
335,104.7400651507728,-83.87975774067694,102.69993484922719,-81.68024225932307
336,103.96027659949671,-84.53233191939606,102.03972340050329,-82.22766808060393
337,103.20859661286573,-85.11582471842664,101.37140338713428,-82.74417528157338
338,102.4801628725839,-85.64462476416581,100.71983712741608,-83.2153752358342
339,101.66442475221443,-86.18312562336591,100.01557524778558,-83.6768743766341
340,100.80478609300172,-86.68626307276385,99.29521390699827,-84.09373692723615
341,100.04080197794741,-87.10546360975403,98.59919802205258,-84.47453639024599
342,99.2384941831068,-87.49257358190845,97.94150581689321,-84.78742641809156
343,98.35687641424256,-87.876131732837,97.16312358575745,-85.123868267163
344,97.55096778932534,-88.18905462756551,96.46903221067467,-85.3909453724345
345,96.65947579873685,-88.49130326054141,95.70052420126316,-85.64869673945857
346,95.84950552836196,-88.7230194808945,95.03049447163804,-85.83698051910551
347,94.97792437979787,-88.94417731062974,94.24207562020213,-86.03582268937025
348,94.16252257347844,-89.10315341885192,93.59747742652155,-86.15684658114807
349,93.3205941040646,-89.24057910193592,92.8394058959354,-86.27942089806409
350,92.50318287146595,-89.34750811028786,92.11681712853405,-86.37249188971214
351,91.63359689090967,-89.41569239697729,91.40640310909032,-86.42430760302271
352,90.84165060086052,-89.43942163097907,90.75834939913948,-86.44057836902093
353,90.07,-89.44,90.07,-86.44
354,89.21317787204028,-89.3980314952149,89.36682212795974,-86.40196850478512
355,88.3924244257631,-89.32367766314336,88.6675755742369,-86.33632233685664
356,87.64599122389835,-89.22740061677932,88.03400877610166,-86.25259938322067
357,86.91767878081586,-89.09507327058085,87.46232121918413,-86.14492672941915
358,86.10256524283781,-88.91382597319563,86.7574347571622,-85.98617402680438
359,85.40921547996484,-88.72820145660087,86.19078452003515,-85.83179854339913
360,84.73688730671934,-88.52611050929904,85.60311269328066,-85.65388949070096
361,83.97240153305353,-88.24786783009439,85.00759846694646,-85.43213216990561
362,83.3570614195753,-88.00436685498399,84.46293858042469,-85.21563314501601
363,82.65278459170777,-87.68257140422101,83.90721540829223,-84.95742859577898
364,82.02917960675008,-87.37164078649988,83.37082039324993,-84.68835921350012
365,81.39538398563299,-87.02336652604018,82.84461601436702,-84.39663347395981
366,80.76510544999553,-86.63825683857873,82.33489455000446,-84.08174316142127
367,80.2427633934041,-86.31059584176222,81.83723660659591,-83.76940415823779
368,79.69487767769056,-85.93238217038714,81.40512232230944,-83.46761782961286
369,79.13,-85.51,80.93,-83.11
370,78.65621465126767,-85.13390158126346,80.52378534873233,-82.78609841873653
371,78.1339468720154,-84.68035358573844,80.10605312798461,-82.41964641426155
372,77.70143702757387,-84.28114915937964,79.73856297242612,-82.07885084062038
373,77.23933982822018,-83.82066017177982,79.36066017177981,-81.69933982822019
374,76.83779483305877,-83.3874201540996,79.04220516694123,-81.35257984590041
375,76.46934090513832,-82.96570280064864,78.73065909486166,-80.99429719935137
376,76.08195687114176,-82.5053999038126,78.37804312885825,-80.57460009618741
377,75.73630648858081,-82.04505414951686,78.14369351141919,-80.25494585048315
378,75.40377635030353,-81.57393029864976,77.85622364969646,-79.84606970135023
379,75.11233457554904,-81.12748252589311,77.62766542445097,-79.49251747410689
380,74.8525125249432,-80.70614613849652,77.4074874750568,-79.13385386150348
381,74.59547829597959,-80.2677688023534,77.18452170402041,-78.75223119764661
382,74.33732303709796,-79.78747837550574,76.98267696290203,-78.37252162449425
383,74.11508374346856,-79.32358522185244,76.82491625653144,-78.03641477814757
384,73.90290646969571,-78.83465402444955,76.6570935303043,-77.64534597555044
385,73.72263357077242,-78.37531372847906,76.5173664292276,-77.28468627152094
386,73.55369972783134,-77.89405823447747,76.38630027216865,-76.90594176552254
387,73.41015404345102,-77.44336579110086,76.26984595654899,-76.53663420889913
388,73.28369191079432,-76.98773472453158,76.17630808920569,-76.19226527546843
389,73.16679594328366,-76.53174987497394,76.07320405671635,-75.78825012502605
390,73.06649215036629,-76.02066816183498,76.01350784963373,-75.45933183816501
391,72.98315623832114,-75.55255000207629,75.93684376167884,-75.02744999792372
392,72.91507575950826,-75.08213203435592,75.88492424049176,-74.65786796564409
393,72.86675679110907,-74.59221363894201,75.85324320889093,-74.30778636105799
394,72.83304637570455,-74.07555023133801,75.82695362429544,-73.884449768662
395,72.81169779341334,-73.63134772412316,75.80830220658666,-73.48865227587685
396,72.81,-73.1,75.81,-73.1
397,72.82033940491439,-72.59809232776416,75.8196605950856,-72.66190767223583
398,72.85363734874566,-72.09560260572644,75.84636265125432,-72.30439739427356
399,72.89563911770648,-71.61005557545272,75.88436088229352,-71.86994442454727
400,72.96580840379885,-71.11280122982421,75.93419159620116,-71.54719877017578
401,73.03507575950825,-70.62786796564406,76.00492424049175,-71.05213203435595
